EDAD,NIVEL_EDUCATIVO,NUM_DEPENDIENTES,TIPO_EMPLEO,ANTIGUEDAD_LABORAL,TIPO_CREDITO,PLAZO_MESES,TASA_INTERES,NUM_CREDITOS_PREVIOS,DIAS_MORA_MAX,RATIO_UTILIZACION,TIPO_VIVIENDA,RATIO_LTV,IND_INGRESO_MISSING,IND_HISTORIAL_MISSING,CASADO,HOMBRE,CUOTA_ESTIMADA,RATIO_ENDEUDAMIENTO,SEGMENTO_RIESGO,INTERACCION_EDAD_MORA,LOG_INGRESO_MENSUAL,LOG_MONTO_CREDITO,MES_STR
1.0627157843431054,1,-1.1414631460872289,2,-0.8612242214392473,0,-1.3424724034091629,-0.5538501315964162,-1.1632546231935548,0.7924666884440816,-1.6675991775487664,1,1.999463694075227,0,0,0,-1.0439256056065365,-0.2120887176780868,-0.42269164447184077,0,0.37036135944561555,0.8766045628931296,-0.6793059150385184,2025-01
0.04567208722127557,0,-1.1414631460872289,2,-0.7137076386043274,3,-0.8232393500464263,0.07492053310090427,-0.008424314288477727,-0.6082228278446575,-0.1301763808956011,3,-0.6354040675792045,0,0,1,0.9579226667392501,-0.3488857929926498,-0.5814693611724523,0,-0.5691455605615572,2.5083087167716167,-0.4358403466040164,2025-01
0.23058912306160828,2,-0.2821572022496497,3,0.4221700492245553,3,-1.3424724034091629,-0.35662179977446845,-1.1632546231935548,0.7924666884440816,-1.6394889561556283,0,-0.6354040675792045,0,0,0,0.9579226667392501,0.9110058663898812,1.2802140145330576,3,0.562533399198972,-0.670649976370685,0.5326822615447988,2025-01
0.13813060514144193,2,2.2957606292630874,3,-0.1826479403986161,0,0.2152267566790468,1.27683335864833,0.5689908401640609,0.09212193029971211,0.1283602883394567,2,1.2323129460011484,0,0,0,0.9579226667392501,0.9831000468692797,0.9307272691016375,3,0.009852783990777462,-0.28301957715415027,1.572718925548766,2025-01
0.69288171266244,2,-1.1414631460872289,1,4.862419192555643,2,0.7344598100417834,0.5300628373053996,-0.008424314288477727,-0.6082228278446575,0.12320244955172509,0,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.3733990578947652,-0.08726639424637918,2,-0.5691455605615572,-1.2788352646717864,0.10162494780537845,2025-01
0.04567208722127557,2,-1.1414631460872289,1,-0.5071844226354397,2,0.2152267566790468,-0.9651639176182559,-1.1632546231935548,-0.6082228278446575,-0.609210658306195,2,-0.6354040675792045,0,0,1,0.9579226667392501,-0.23312784516382754,-0.28031900551151384,1,-0.5691455605615572,-0.004687463791800265,0.49952632519184365,2025-01
-0.4166205023795562,1,0.5771487415879294,2,0.8204648228788387,2,3.3306250768554664,-0.1998505616595869,0.5689908401640609,-0.6082228278446575,0.5487241495396008,3,-0.6354040675792045,0,0,0,0.9579226667392501,-0.44220563182578204,-0.5050099809900546,0,-0.5691455605615572,0.5930258669063716,0.3025984401937476,2025-01
-0.5090790202997225,3,0.5771487415879294,3,4.714902609720722,0,-0.8232393500464263,0.7070626222738138,1.1464059946165994,-0.6082228278446575,0.818221226198589,3,1.2706704834048523,0,0,0,-1.0439256056065365,0.3199828111532111,0.27115525959715997,3,-0.5691455605615572,-0.2205644175426741,0.6260226528906288,2025-01
-1.9884153070223842,3,0.5771487415879294,0,-0.16789628211512403,0,3.3306250768554664,-0.9078497015332455,-0.008424314288477727,-0.6082228278446575,1.2959660439122498,0,1.2264117864005786,1,0,0,-1.0439256056065365,-0.34831842826917037,-0.44832457844103546,0,-0.5691455605615572,0.5415342995796116,0.7913311044224551,2025-01
0.04567208722127557,1,1.4364546854255087,2,0.09763356698773165,1,-0.3040062966836898,-1.0359638316056217,-0.008424314288477727,-0.6082228278446575,0.956838143618882,0,-0.6354040675792045,0,0,1,0.9579226667392501,-0.2116301626276033,-0.48259947300555867,0,-0.5691455605615572,1.4013606619649286,0.32138896136968825,2025-01
0.04567208722127557,2,-0.2821572022496497,2,1.3072695462340742,0,3.3306250768554664,-2.1957338512081868,1.723821149069138,-0.6082228278446575,-0.9102994975400406,2,0.9461067053735114,0,0,1,-1.0439256056065365,-0.558002440252103,-0.5252233803486195,0,-0.5691455605615572,-0.16997597999323177,0.13710151503387316,2025-01
0.32304764098177463,1,-0.2821572022496497,2,-0.8907275380062313,0,0.7344598100417834,1.3830332296293786,-1.1632546231935548,3.59384572102156,-0.9064311184492418,1,1.52737092602964,0,0,0,0.9579226667392501,-0.3273725662174263,-0.4717604037842992,0,2.750446939960662,0.8484363189667379,0.13756088497519056,2025-01
-0.13924494861905715,1,-1.1414631460872289,3,-0.44817778950147175,3,-0.8232393500464263,-0.4830502176090503,-1.1632546231935548,-0.6082228278446575,-1.56405556388505,1,-0.6354040675792045,0,0,1,-1.0439256056065365,1.3338402556526214,0.4804664746941839,3,-0.5691455605615572,0.553246385917389,1.3922239893925439,2025-01
0.04567208722127557,1,2.2957606292630874,2,-0.38917115636750377,3,0.7344598100417834,1.492604525086016,-1.1632546231935548,-0.6082228278446575,-0.13662367938026587,3,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.29469080372110573,-0.49973692028782024,0,-0.5691455605615572,1.2831303259108569,0.21255461592392635,2025-01
0.415506158901941,1,2.2957606292630874,2,-0.5514393974859156,3,1.7729259167672566,-0.13073635991001545,1.1464059946165994,-0.6082228278446575,-0.7523406846657533,0,-0.6354040675792045,1,0,1,-1.0439256056065365,-0.5911660741574061,-0.5523210534017682,0,-0.5691455605615572,-0.20686489163817973,-0.8321073733965696,2025-01
-1.2487471636610534,2,-0.2821572022496497,3,0.15664020012169952,1,0.7344598100417834,-0.5521644193586218,-0.5858394687410163,0.09212193029971211,0.7066829624138882,3,-0.6354040675792045,0,0,0,0.9579226667392501,-0.345916843343757,-0.30990673500738425,1,0.3200313577489479,-0.32203672854618415,0.32406027733776993,2025-01
-0.9713716099005544,2,-1.1414631460872289,2,0.08288190870423959,2,-1.3424724034091629,0.11874905128355959,-1.1632546231935548,0.09212193029971211,-0.8438923231479932,3,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.4000263393008043,-0.3222105433125977,1,0.2339817108485361,-0.536739582349429,-1.208393082907042,2025-01
2.8194276248262664,2,2.2957606292630874,2,1.602302711903914,1,0.2152267566790468,-0.6482500169129041,1.723821149069138,-0.6082228278446575,-1.1282181863217104,0,-0.6354040675792045,0,0,0,0.9579226667392501,-0.5530360558917822,-0.49358501613521344,0,-0.5691455605615572,-0.5092704136301219,-0.7734643681084774,2025-01
-1.7110397532618853,1,1.4364546854255087,3,2.575912158614385,0,-0.3040062966836898,-0.20490769837297038,0.5689908401640609,-0.6082228278446575,-0.41192332467545245,3,0.8929962689683828,1,0,0,-1.0439256056065365,-0.3612279187582044,-0.4480316306242446,0,-0.5691455605615572,0.47716975403500034,-0.12965823784611413,2025-01
1.3400913381036046,2,-0.2821572022496497,2,0.643444923476935,1,-1.3424724034091629,-1.0848494865016602,1.1464059946165994,-0.6082228278446575,-0.11470286453240587,2,-0.6354040675792045,0,0,1,-1.0439256056065365,0.13931212126273138,0.5362730337928304,3,-0.5691455605615572,-0.9384669607686569,-0.10602591821398145,2025-01
-0.6939960561400553,2,-1.1414631460872289,1,0.9679814057137586,2,-0.8232393500464263,0.8031482198280961,-0.5858394687410163,-0.6082228278446575,0.3114635653039366,2,-0.6354040675792045,0,0,0,0.9579226667392501,0.23215786080638065,0.1356668943314167,3,-0.5691455605615572,-0.10964296508155252,0.5290521043922587,2025-01
-1.8034982711820515,2,-0.2821572022496497,2,1.0712430136982025,1,0.2152267566790468,0.022663453729277295,-1.1632546231935548,-0.6082228278446575,-0.7774851487559459,2,-0.6354040675792045,0,0,1,0.9579226667392501,-0.4539337601508587,-0.4358742962274266,0,-0.5691455605615572,-0.15685193621561244,-0.2805475376192915,2025-01
0.23058912306160828,3,-1.1414631460872289,2,-0.9054791962897232,1,0.2152267566790468,-1.5113346826636498,-0.008424314288477727,-0.6082228278446575,0.08903176758300155,0,-0.6354040675792045,0,0,0,0.9579226667392501,0.5116899107332924,1.0274000486426003,3,-0.5691455605615572,-0.9019609148370434,1.5361769196599122,2025-01
-0.13924494861905715,1,1.4364546854255087,2,0.11238522527122358,0,0.7344598100417834,-1.2112779043362423,-1.7406697776460933,0.09212193029971211,2.01741874434624,2,1.6778504958441711,0,0,1,-1.0439256056065365,-0.5694352280361903,-0.5474874144247199,0,0.05327803328635886,0.036315405894163,-0.6722017925183703,2025-01
-1.7110397532618853,2,-1.1414631460872289,1,-1.008740804274167,0,-0.8232393500464263,-0.5032787644625836,-1.7406697776460933,-0.6082228278446575,0.9981008539207368,2,0.9903654023777853,0,0,1,0.9579226667392501,-0.3881039079882345,-0.4415867786548472,0,-0.5691455605615572,0.28596574410492304,-0.5270835391128694,2025-01
0.5079646768221073,3,0.5771487415879294,1,0.8352164811623307,0,-0.8232393500464263,0.8385481768217792,0.5689908401640609,-0.6082228278446575,1.5003454058761236,0,1.5509755644319192,0,0,0,0.9579226667392501,-0.39238634583258,-0.3765523633272904,0,-0.5691455605615572,-0.19358048305516434,-0.6183730472082909,2025-01
2.0797594814649356,2,-1.1414631460872289,2,-0.7874659300217873,3,1.7729259167672566,0.007492043589127491,-0.5858394687410163,-0.6082228278446575,-0.13662367938026587,3,-0.6354040675792045,1,0,0,-1.0439256056065365,-0.39323350685804936,-0.49988339419621564,0,-0.5691455605615572,0.8238185913668965,0.28949665040809025,2025-01
-0.878913091980388,1,-0.2821572022496497,3,0.672948240043919,2,0.7344598100417834,-0.6870213983821759,-0.5858394687410163,-0.6082228278446575,-1.3255055199524528,3,-0.6354040675792045,0,0,1,0.9579226667392501,-0.5310720461855748,-0.5534928446689313,0,-0.5691455605615572,0.6056181298049991,-0.45286632508156816,2025-01
-0.5090790202997225,2,-0.2821572022496497,2,-0.28590954838306,3,0.2152267566790468,-1.2045350553850642,-1.1632546231935548,-0.6082228278446575,0.1135315018247279,1,-0.6354040675792045,0,0,1,-1.0439256056065365,-0.2822087798045562,-0.3955939714186922,0,-0.5691455605615572,0.43302069152495914,0.4107325258224572,2025-01
-0.04678643069889079,2,-1.1414631460872289,2,2.2956306512280373,1,0.2152267566790468,0.027720590442660765,-0.5858394687410163,0.7924666884440816,-0.8258398873909318,3,-0.6354040675792045,0,0,0,0.9579226667392501,-0.5949200078757707,-0.5715091354015652,0,0.6453398042263735,0.14252151598653107,-1.2326384417279381,2025-01
0.6004231947422737,1,2.2957606292630874,2,4.242849544648979,3,0.7344598100417834,-0.7797355714608691,0.5689908401640609,3.59384572102156,0.2508589595480878,2,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.5178050381995537,-0.5230262717226885,0,2.542972408678023,0.23694631042023578,-0.35717065889514965,2025-01
1.155174302263272,3,-1.1414631460872289,1,-0.8022175883052792,0,-0.8232393500464263,0.4862343191227443,-1.1632546231935548,-0.6082228278446575,-0.13662367938026587,0,1.781120788854143,0,0,1,0.9579226667392501,-0.3733835136557658,0.3424880529857188,3,-0.5691455605615572,-2.191665053325667,-0.5352803816303654,2025-01
0.8777987485027727,1,-0.2821572022496497,3,-0.9792374877071831,1,1.7729259167672566,-1.728791561339131,-0.5858394687410163,2.193156204732821,-0.18497841801525183,2,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.6413195612890961,-0.6210173164392099,0,1.3835557638812555,1.3513319309720742,-1.3293986732320335,2025-01
1.2476328201834381,1,1.4364546854255087,2,-0.256406231816076,0,-1.3424724034091629,-0.04645074802029417,-1.1632546231935548,-0.6082228278446575,0.2805165325775458,0,0.9490572851737963,0,0,1,-1.0439256056065365,-0.482519615670827,-0.5086718286999395,0,-0.5691455605615572,0.35097446426003687,-1.5469530207609186,2025-01
0.7853402305826064,3,-1.1414631460872289,0,0.3336600995236035,2,-1.3424724034091629,-0.2757076123603359,-0.008424314288477727,-0.6082228278446575,0.1341628569756551,2,-0.6354040675792045,1,0,1,-1.0439256056065365,0.7737502360248348,-0.057092769116927164,2,-0.5691455605615572,1.077679860030707,0.4401977500929895,2025-01
0.9702572664229391,2,-1.1414631460872289,3,-0.49243276435194766,2,0.2152267566790468,-0.9162782627222177,-0.5858394687410163,-0.6082228278446575,-0.4970276646730278,2,-0.6354040675792045,0,0,1,0.9579226667392501,-0.494714071165887,-0.4344095571434726,0,-0.5691455605615572,-0.4778157659802563,-0.37486778654264363,2025-01
-0.7864545740602217,2,-1.1414631460872289,1,0.49592834064201524,0,-0.8232393500464263,-0.29593615921386923,-0.008424314288477727,0.7924666884440816,-1.0888896655652553,0,2.06142586988121,0,0,1,0.9579226667392501,4.709776942148286,6.688616608124736,3,0.939760272384565,-0.9843996239309415,2.364485851745003,2025-01
0.69288171266244,3,0.5771487415879294,3,-0.5514393974859156,2,0.7344598100417834,-1.428734783011723,-0.5858394687410163,-0.6082228278446575,1.0232453180109295,3,-0.6354040675792045,0,1,0,-1.0439256056065365,0.7829679697515023,1.3320657781050282,3,-0.5691455605615572,-0.8448032683613012,1.9102584190472351,2025-01
1.2476328201834381,3,-0.2821572022496497,2,0.11238522527122358,1,-0.3040062966836898,1.7083756915237027,-1.1632546231935548,-0.6082228278446575,-0.7252620310301612,3,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.43787656126443825,-0.1612357179860552,1,-0.5691455605615572,-1.4177978196333152,-0.5543659162627176,2025-01
-1.0638301278207207,2,0.5771487415879294,2,1.4400344707855024,2,-0.3040062966836898,0.9852051415098944,0.5689908401640609,-0.6082228278446575,-1.550516237067254,0,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.3428157676633689,-0.13574925792525597,1,-0.5691455605615572,-0.9843996239309415,-0.17068802765339658,2025-01
2.8194276248262664,2,-1.1414631460872289,3,1.1597529633991546,3,-0.8232393500464263,1.5920615471158872,1.1464059946165994,-0.6082228278446575,-1.6675991775487664,3,-0.6354040675792045,0,0,0,0.9579226667392501,0.6151290491550594,0.47490046617515874,3,-0.5691455605615572,-0.1337863681506676,0.8344003510406777,2025-01
0.7853402305826064,0,0.5771487415879294,1,-0.020379699280204187,2,0.7344598100417834,1.705004267048114,-0.5858394687410163,2.193156204732821,1.3733336257282274,3,-0.6354040675792045,0,0,0,0.9579226667392501,-0.15770719753854937,-0.48626132071544353,0,1.4226099397517742,1.6099090611786733,0.4897026936668234,2025-01
0.6004231947422737,1,-1.1414631460872289,3,1.3662761793680425,1,3.3306250768554664,1.3442618481601067,0.5689908401640609,-0.6082228278446575,0.8272474440771197,3,-0.6354040675792045,0,0,1,-1.0439256056065365,-0.6608508975918912,-0.6198455251720466,0,-0.5691455605615572,0.2549481788306962,-2.3656746394617683,2025-01
-0.601537538219889,1,2.2957606292630874,2,-0.005628040996712257,0,-0.8232393500464263,0.7997767953525073,0.5689908401640609,-0.6082228278446575,1.005192882253868,3,1.480161649225081,0,0,0,-1.0439256056065365,-0.32211084131611617,-0.46180017801341205,0,-0.5691455605615572,0.7789489478935919,-0.40004734334425046,2025-01
1.8023839277044365,1,0.5771487415879294,2,-0.8612242214392473,3,0.2152267566790468,-0.14422205781237055,-1.7406697776460933,2.193156204732821,2.0631945635873596,1,-0.6354040675792045,0,0,1,-1.0439256056065365,-0.351458364547057,-0.4380714048533576,0,1.063440819870897,0.4419895891088434,0.1059681663022999,2025-01
0.8777987485027727,0,-1.1414631460872289,2,-0.3596678398005199,3,0.7344598100417834,0.35137734009919014,-0.5858394687410163,-0.6082228278446575,1.4313593120902108,1,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.31126873461400745,-0.5556899532948623,0,-0.5691455605615572,2.056654619165334,0.3062629839132934,2025-01
-0.7864545740602217,0,0.5771487415879294,0,-0.6694526637538515,0,-0.3040062966836898,0.004120619113538712,-1.1632546231935548,2.193156204732821,-1.1797965741990288,0,1.9168474596672493,0,0,1,-1.0439256056065365,-0.6242830753457109,-0.6112035645767182,0,2.448666105330687,1.050746320296454,-1.8395291297387764,2025-01
0.13813060514144193,3,-0.2821572022496497,2,0.15664020012169952,3,0.2152267566790468,0.7239197446517583,0.5689908401640609,-0.6082228278446575,1.5390291967841123,0,-0.6354040675792045,0,0,1,-1.0439256056065365,0.17339286526900136,0.4267105503130727,3,-0.5691455605615572,-0.7196636441714085,0.9633256465122171,2025-01
-0.3241619844593899,1,-0.2821572022496497,2,0.37791507437407923,2,-0.8232393500464263,0.5958056145793817,-0.008424314288477727,0.09212193029971211,-1.301005785710727,0,-0.6354040675792045,0,0,0,-1.0439256056065365,1.058264214551067,0.05246971436283058,2,0.08603743187776239,1.0851687149056901,1.1835547981854733,2025-01
-0.4166205023795562,3,-1.1414631460872289,2,0.25990180810614355,2,-1.3424724034091629,0.9599194579429776,-0.5858394687410163,-0.6082228278446575,0.06904514228054076,0,-0.6354040675792045,0,0,1,0.9579226667392501,0.7328300268588117,0.49833629151842246,3,-0.5691455605615572,-0.029944350264451376,0.37386711127793504,2025-01
1.0627157843431054,1,-0.2821572022496497,3,-0.3744194980840118,1,-1.3424724034091629,1.1099478471066815,-0.008424314288477727,2.193156204732821,0.6460783566580391,3,-0.6354040675792045,0,0,1,-1.0439256056065365,12.5898123211214,3.991299585023481,3,1.3098691093509136,1.2816715680876813,2.606371091407496,2025-01
-0.2317034665392235,3,0.5771487415879294,2,-0.8612242214392473,0,-1.3424724034091629,-1.6647344963029425,-0.5858394687410163,-0.6082228278446575,-1.2023621188953553,3,1.9079957202663942,0,1,0,-1.0439256056065365,0.03116307842413442,0.548576842098044,3,-0.5691455605615572,-1.177236959197354,-0.2286889555554177,2025-01
0.415506158901941,2,0.5771487415879294,0,-0.3596678398005199,2,-0.3040062966836898,0.8436053135351627,-0.008424314288477727,1.4928114465884512,0.745366753321877,1,-0.6354040675792045,0,0,1,-1.0439256056065365,0.6324453314004345,0.32989129686371466,3,1.0545683790151261,0.10790741949213091,1.191428265610708,2025-01
-0.13924494861905715,1,2.2957606292630874,3,-1.0234924625576591,2,-0.8232393500464263,0.03614915163163241,-0.008424314288477727,-0.6082228278446575,-0.13662367938026587,3,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.5097064896808459,-0.5779539873709628,0,-0.5691455605615572,1.3754446622090173,-1.0883165027308528,2025-01
0.6004231947422737,2,-0.2821572022496497,2,-0.7727142717382954,0,-1.3424724034091629,-0.3414503896343186,0.5689908401640609,-0.6082228278446575,-1.201717389046889,0,1.8342312252592716,0,0,1,0.9579226667392501,1.5196794050104148,1.0446839698332573,3,-0.5691455605615572,0.046561424686965135,0.8554506031695612,2025-01
-0.13924494861905715,1,2.2957606292630874,2,-0.226902915249092,3,0.7344598100417834,-0.2318790941776812,1.723821149069138,1.4928114465884512,-1.091468584959121,2,-0.6354040675792045,0,0,0,-1.0439256056065365,3.421416009038282,1.6783300975517492,3,1.298125220982191,0.5233297692395569,2.7797412276262357,2025-01
1.0627157843431054,1,1.4364546854255087,2,-0.7579626134548035,3,-0.8232393500464263,1.0812907390641766,-1.7406697776460933,-0.6082228278446575,-1.3828864764659696,0,-0.6354040675792045,0,0,0,0.9579226667392501,2.8924999607238706,1.981238140113433,3,-0.5691455605615572,0.11158695898599812,1.8754009359593011,2025-01
0.23058912306160828,3,-1.1414631460872289,1,-1.008740804274167,0,0.2152267566790468,-1.1017066088796044,-0.5858394687410163,-0.6082228278446575,0.8743127230151728,3,2.082079928483205,0,0,0,-1.0439256056065365,-0.4474518124880927,-0.2852991183969574,1,-0.5691455605615572,-1.0016648774522137,-0.131116416784381,2025-01
1.8948424456246027,2,0.5771487415879294,2,0.009123617286779673,0,-1.3424724034091629,0.6497484061888034,-0.008424314288477727,-0.6082228278446575,1.2424534664895321,0,1.2529670046031427,0,0,0,0.9579226667392501,2.4768392377593713,1.7350155001007688,3,-0.5691455605615572,0.07251724945606576,1.185672724722637,2025-01
-0.6939960561400553,1,-1.1414631460872289,4,0.05337859213725573,0,0.2152267566790468,-0.8168212406923466,-0.008424314288477727,-0.6082228278446575,0.07226879152287315,3,1.536222665430495,0,0,0,-1.0439256056065365,-0.5032400862570793,-0.5816158350808478,0,-0.5691455605615572,1.5376273487290617,-0.4320056408892291,2025-01
-0.7864545740602217,3,-0.2821572022496497,3,-0.5514393974859156,2,0.2152267566790468,0.8031482198280961,-1.1632546231935548,-0.6082228278446575,1.3520575407288336,2,-0.6354040675792045,0,0,1,-1.0439256056065365,-0.6074253481508193,-0.34813642509858317,0,-0.5691455605615572,-2.473676637236047,-1.4648097130178375,2025-01
-1.156288645740887,2,-1.1414631460872289,2,-0.1826479403986161,2,0.7344598100417834,0.6413198449998311,-0.008424314288477727,1.4928114465884512,-0.5756847061859381,0,-0.6354040675792045,0,0,1,0.9579226667392501,0.2636271726607449,0.08440102639302742,2,2.006400116078613,0.052295717795450114,1.204060815287523,2025-01
0.13813060514144193,1,-1.1414631460872289,2,0.18614351668868362,0,-0.3040062966836898,-1.1573351127268205,0.5689908401640609,-0.6082228278446575,1.8439864151087568,2,1.3473855582122602,0,0,0,-1.0439256056065365,-0.6580529345719922,-0.6207243686224191,0,-0.5691455605615572,0.5186036527506671,-2.5845594893333423,2025-01
0.32304764098177463,1,0.5771487415879294,1,0.5254316572089991,1,-0.8232393500464263,0.03446343939383832,1.1464059946165994,0.09212193029971211,1.4017017390607525,3,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.10011579204562787,-0.36498092456405395,0,-0.015879867175145654,0.8341614315246426,0.12208923103855557,2025-01
-0.5090790202997225,0,-1.1414631460872289,2,0.14188854183820757,1,-0.3040062966836898,2.504031867762672,1.723821149069138,3.59384572102156,-1.6491599038826255,3,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.6488740614428234,-0.6217496859811869,0,3.5803450650912167,1.1243481009897014,-2.571659271181518,2025-01
1.155174302263272,2,0.5771487415879294,2,2.1776173849601017,2,1.7729259167672566,-0.2672790511713637,0.5689908401640609,-0.6082228278446575,0.6396310581733743,3,-0.6354040675792045,0,0,0,-1.0439256056065365,-0.29751208309950394,-0.2933551833587043,1,-0.5691455605615572,-0.1891276684575521,0.6202906175241004,2025-01
0.69288171266244,1,0.5771487415879294,2,-0.31541286495004384,2,0.2152267566790468,0.7812339607367688,-0.5858394687410163,-0.6082228278446575,-0.9077205781461746,0,-0.6354040675792045,0,0,1,0.9579226667392501,0.2410413933945601,0.19147345343006342,3,-0.5691455605615572,-0.20476778521912142,1.0334517085696824,2025-01
1.8023839277044365,1,-1.1414631460872289,2,-0.5514393974859156,0,-0.3040062966836898,-0.3920217567681515,0.5689908401640609,0.09212193029971211,1.1102838475539039,2,1.5863825220353382,0,0,0,-1.0439256056065365,-0.6125394027816348,-0.5914295869433395,0,-0.160999172927975,0.38585171349791614,-1.6260624732465743,2025-01
1.6174668918641035,1,0.5771487415879294,2,-0.3596678398005199,0,-0.3040062966836898,0.12380618799694307,-1.1632546231935548,-0.6082228278446575,-0.9683251839020237,0,1.639492958440467,0,0,1,0.9579226667392501,-0.271879632989429,-0.3093208393738027,1,-0.5691455605615572,-0.011957201995437903,0.08786053571385113,2025-01
-1.4336641995013861,3,-0.2821572022496497,3,0.15664020012169952,0,-0.8232393500464263,0.5705199310124656,-0.008424314288477727,0.09212193029971211,-0.9941143778406829,0,1.787021948454713,1,0,1,0.9579226667392501,-0.3456370470417671,-0.5205362152799667,0,0.38842907152783285,1.3250287285051525,-0.4544070508278325,2025-01
1.155174302263272,1,-0.2821572022496497,1,0.15664020012169952,2,3.3306250768554664,-0.22513624522650305,2.3012363035216765,-0.6082228278446575,0.512619278025478,1,-0.6354040675792045,0,0,0,0.9579226667392501,-0.5993034832736125,-0.5589123792795611,0,-0.5691455605615572,-0.22359130577239616,-0.7440364605767987,2025-01
-0.5090790202997225,2,1.4364546854255087,3,-0.06463467413068025,2,-0.3040062966836898,1.356061833824668,-0.008424314288477727,-0.6082228278446575,-0.18884679710605065,3,-0.6354040675792045,0,0,0,0.9579226667392501,1.875790148368063,1.1201180326568871,3,-0.5691455605615572,0.2135772644214987,1.8158692928899989,2025-01
